,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
2941,6283,RT USER: Sumpah ... gw #ngaceng abis lihat video ini #ngentot sambil ngisep #kontol yg gagah gitu ... edan ! Lihat #bot nya sampe\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
2942,4451,USER Semoga aparat2 keparat berkarat itu belangsak disisa hidupnya.',1,1,0,1,0,0,0,0,1
2943,10349,Sebut 'Rakyat Susah Jadi Kuli Saja Tidak Bisa' Pernyataan Prabowo Subianto Dikritik Keras Netizen calon presidenAbadi,1,0,1,0,0,0,0,0,1
2944,4447,USER Ngakak asw wkwkw',0,1,0,0,0,0,0,0,0
2945,8518,"Sambangi Pimpinan Muhammadiyah Gresik, Ketua Umum PAN USER Didoakan Jadi Presiden; ;",0,0,0,0,0,0,0,0,0
2946,11227,Tiga kali berturut-turut tdk melaksanakan shalatjumat sudah termasuk golongan org kafir.\n#KemuliaanHariJumat',0,0,0,0,0,0,0,0,0
2947,10733,"USER \xe2\x80\x94berbincang dengan gadis itu.\n\nPandangan matanya sempat terhenti pada seorang pemuda bermata sipit yang juga sedang tersenyum manis sampai matanya hilang pada gadis itu, membuat Ai sedikit gugup lalu memalingkan tatapan wajahnya.\",0,0,0,0,0,0,0,0,0
2948,11895,USER Kleb aseng yang kena banned \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
2949,608,USER kolam buaya kagak ada qey',0,0,0,0,0,0,0,0,0
2950,1928,USER USER Ini tidak melibatkan uang atau alat tukar. Bukan jual beli. Mau ditukar 5 ekor onta juga boleh. Salah dalil.',0,0,0,0,0,0,0,0,0
2951,9824,RT USER DIKTATOR JOKOWI JONGOS ORGANISASI JAGAL MANUSIA NU MENGANDALKAN KAMPANYENYA KEPADA KIYAYI YG SEMUANYA TUKANG tipu.,1,1,0,1,1,0,0,0,0
2952,10378,"USER USER Senang melihat mereka yg dulu membela Ahok saat menista Alquran kini seakan memiliki ghirah agama.; ; Tetapi seharusnya mereka mendahului dengan bertobat telah pernah sesat membela penista agama.; ; Sebab kalau tidak, itu hanya",1,0,0,1,1,0,0,0,0
2953,8291,"Gubernur Anies Baswedan bertemu dengan Menteri Dalam Negeri Kerajaan Maroko, Noureddine Boutayeb di Rabat (18 April 2018). Pertemuan bilateral tersebut membahas banyak hal dan saling berbagi perkembangan ekonomi politik selama 20 tahun terakhir.",0,0,0,0,0,0,0,0,0
2954,7831,USER Captain! Saya Tae dari Salty Menjawab USER',0,0,0,0,0,0,0,0,0
2955,8813,RT USER Usut terus Sandiaga juga korupsi Anies di Pameran Buku Jerman ! Batalkan pengangkatan Anies-Sandi !!!,1,0,0,1,0,0,0,0,1
2956,2612,USER Beli album dll adalah sebuah saksi bisu kehidupan ku.',0,0,0,0,0,0,0,0,0
2957,5798,USER USER Cuma kapir tulen yg milih fuckry',1,1,0,1,1,0,0,0,0
2958,1119,Luar Biasa hingga kebijakan Indonesia tdk boleh bertentangan dgn kepentingan Cina,1,0,0,1,0,1,0,0,0
2959,10186,USER Alamak. Terjumpa gambar lama salah seorang Pemimpin Pejuang Melayu Islam Umno BN pulak. Nasib baik tak clubbing. Tapi apa kat tangan tu. ð?¤­; ; Banyak lagi gambar lama pemimpin BN yang lain kalau nak. ð???,0,0,0,0,0,0,0,0,0
2960,12960,"di pikiranku: malam beku, udara selembut lumut. dadaku telaga bisu, sebutir batu kaulemparkan, dan keheningan, dijeritkan.'",0,0,0,0,0,0,0,0,0
2961,3492,"Perbedaan banget sama Adi.\n\nKalo Adi mah,\n\n""TUH KAK, LIAT! GUE BILANG JUGA APA DIA BRENGSEK!""\n\nYha. URL",1,1,1,0,0,0,0,0,1
2962,6672,USER Biasa si somad sebenernya pingin ngopi di strabuck..tp ngk bisa..mad somad USER yo ngopi yuuuk....trus entr gw tamparin cocot lu biar tambah monyong...',1,1,1,0,0,0,0,0,1
2963,4230,IBF 2018 DIGELAR PADA 18-22 APRIL 2018; .;,0,0,0,0,0,0,0,0,0
2964,5871,benarkan beta menyepak anda. dasar yahudi \xf0\x9f\x98\x8d',1,1,1,0,1,0,0,0,0
2965,7108,USER Anjir. Dosa gua masih banyak tai wkwk',0,1,0,0,0,0,0,0,0
2966,6186,apa kita ini output yg mengecewakan ? :(,0,0,0,0,0,0,0,0,0
2967,5163,"Serbuan TKA China, lalu Polisi bersama, lalu penyelundupan senpi... Hmmm \xf0\x9f\x98\x96 ada apa yaaa?... URL",1,0,0,1,0,1,0,0,0
2968,718,Bubarkan saja tuh DPR sama KPK...sama aja bodoh nya,1,1,0,1,0,0,0,0,1
2969,901,"USER USER Kitab suciku yg diturunkan oleh Allah dianggsp fiksi. Pake sok2an harus dilihat dr segi filaafat. Eh tapi kalo misalnya Quranku fiksi, maka tidak bisa dong Quran menjadi dasar hukum di dalam Hukum Islam. Jadi harus pk apa? Ada",0,0,0,0,0,0,0,0,0
2970,3870,USER mari diborong diborong dihabiskan...; untuk mbantu fakir dan umat yg dimiskinkan pengetahuannya oleh (yg ngakunya) ulama; diborong diborong diborong...,0,0,0,0,0,0,0,0,0
2971,8831,ni sheikh nk abaq sikit tuan guru hadi naib presiden persatuan ulama dunia,0,0,0,0,0,0,0,0,0
2972,2641,"USER Lg cari dukungan ke mr presiden aseng,'",0,0,0,0,0,0,0,0,0
2973,1351,"USER USER USER USER USER USER Jgn besar-besar kan si idiot itu, nanti dia jumawa, toh dia menang kemaren itu kita sama-sama tahu #2019GantiPresiden'",1,1,1,0,0,0,1,0,0
2974,4801,Apa cocok2 penis dgn 4 istri bukan prilaku seks NYIMPANG? USER MUI: LGBT dinilai sebagai perilaku seks menyimpang,1,1,0,1,0,0,0,1,0
2975,8512,RT USER: USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
2976,4341,USER Kenapa? Terguncang ente mendengarnya pak?? Makanya para ulama zaman dahulu berusaha menghindari orang orang seperti ini.. Karena hati kita ini ditangan Allah takutnya ada suatu masa kita terperosok ikut ideologi dia,0,0,0,0,0,0,0,0,0
2977,6236,"USER USER USER Eh LGBT gak ush lo bilang"" gua ganteng,sory gua Normal dan suka Cwe beda sama lo yg doyan laki !'",0,1,0,0,0,0,0,0,0
2978,11334,Demokrasi Terpimpin (Guided Democra\xc2\xadcy). Ciri-ciri demokrasi terpimpin yaitu dominasi politik presiden dan berkembangnya pengaruh komunis dan peranan tentara (ABRI) dalam panggung politik national.',0,0,0,0,0,0,0,0,0
2979,11435,RT USER bubarkan pansus bubarkan DPR,1,0,0,1,0,0,0,0,1
2980,11488,Siap-siap antek asing aseng komunis kapitalis liberalis atheis wahyudi,1,0,0,1,1,0,0,0,0
2981,11668,Gemasatukata dengan mengadobsi budaya kearifan lokal Jambi Seni musik kompangan khas Jambi; USER; USER ; USER ; USER ; USER,0,0,0,0,0,0,0,0,0
2982,6966,Riset menunjukkan kerugian makro ekonomi akibat konsumsi rokok di Indonesia pada 2015 mencapai hampir Rp 600 triliun.,0,0,0,0,0,0,0,0,0
2983,10798,USER OMOJY akun isi giveaway keakehan cocot harusnya aq memang disini sejak awal',1,1,1,0,0,0,0,0,1
2984,7925,Lagi menunggu seseorang datang ke rumah dan kebelet eek itu sesuatu',0,0,0,0,0,0,0,0,0
2985,2659,#MALUKUHEBAT ketika Maluku memiliki pasangan Gubernur dan Wakil Gubernur yang dlm kampanyenya memberikab edukasi politik yang benar. Bukan hanya soal isu sara dan agama yg sama sekali tdk relevan.,0,0,0,0,0,0,0,0,0
2986,11783,Arsenal ngono ngono ae. Huuuuuuuu! Cupu',1,1,0,1,0,0,0,0,1
2987,11580,".barryaje Faktanya Gubernur aheryawan yg menyelesaikan, si mukidi nongol saat peresmian #2019GantiPresiden aja dah",1,0,1,0,0,0,0,0,1
2988,23,PELAJAR SMA KEC BILAH HILIR DEKLARASI ANTI HOAX &amp; PILKADA 2018 DAMAI,0,0,0,0,0,0,0,0,0
2989,3146,USER USER USER wah berarti pernah makan bareng sama orang yahudi ya?benar ngga sih kemana pun mereka singgah suatu tempat kalo makan bawa alat makan sendiri? sekedar tanya sepertinya tau tentang orang yahudi',0,0,0,0,0,0,0,0,0
2990,4661,Siap merapat. ; ; Cc USER USER USER USER,0,0,0,0,0,0,0,0,0
2991,341,"""Cermin pun pecah saat dirinya berkaca""; ;",0,0,0,0,0,0,0,0,0
2992,8968,USER Makin cepat berputar waktu makin baik untuk cepat penggantian Rezim',0,0,0,0,0,0,0,0,0
2993,21,USER kalo kamu noob pasti peluang disakitin nya lebih gede si',0,0,0,0,0,0,0,0,0
2994,8330,RT USER...kapan USER Kita lengserkan? DukungSidangIstimewaMPR,1,0,1,0,0,0,0,0,1
2995,7398,"Terlalu banyak kebaikan yg saya peroleh darinya. Hampir separuh usia saya hari ini, sy jalani bersama teman2 PKS. Sebelum ia dirampas rezim baru ini...'",0,0,0,0,0,0,0,0,0
2996,11111,USER Antek Komunis.. biadab. Jongos cina,1,1,1,0,0,1,0,0,0
2997,13121,"Impian warga Indonesia adalah menguasai hartanya sendiri, menjadi tuan dirumah sendiri bukan dipekerjakan sebagai pembantu dirumah sendiri oleh pihak asing. Saya bersyukur jikalau freeport 100% dikuasai dan dimiliki rakyat Indonesia #IndonesiaKuasaiFreep",0,0,0,0,0,0,0,0,0
2998,2138,RT USER: maju lu anjing URL,1,1,1,0,0,0,0,0,1
2999,3398,USER USER monyet yang di sumber juga masih pada idup tuh\xf0\x9f\x99\x8a',0,0,0,0,0,0,0,0,0
3000,6255,"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna",1,1,1,0,0,0,0,0,1
3001,9090,Sok2an memetwit.. Ama cewek sendiri aja takut apalagi ama mba kunti..',0,0,0,0,0,0,0,0,0
3002,9228,USER USER USER Antri dari jam 02.00 edan bonek \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0
3003,9594,RT USER ntar kalau udah menjabat bikin lagi aja kampung Anies-Sandi yg lain.. USER rusuhin kerja orang aja..,1,0,1,0,0,0,0,0,1
3004,7253,RT USER: Menang kalah dalam pertandingan itu sebuah keniscayaan..\n\nBukan sekedar kemenangan yang diharapkan..\n\nTapi usaha dan kerja\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
3005,11855,RT USER USER Tebang pilih pilih ditebang; bubarkan aja USER dan bentuk lembaga baru yg benar2 independent.,1,0,0,1,0,0,0,0,1
3006,10892,USER USER USER Suka2 gw mau di ekspresikan dmn...\nPresiden kita ??????...gw ngga milih dia tuh..\nYa klo nyadar banyak haters harusnya tau diri ...bukan malah makin edan sibuk nipu rakyat',1,1,1,0,0,0,1,0,0
3007,3937,"USER USER USER USER USER USER USER USER Masih ada yg berani bilang Pk Jokowi pro Aseng - Asing.?? \nSmoga sllu sehat,Pak Jokowi..'",0,0,0,0,0,0,0,0,0
3008,8750,Akun kecebong yang ada kebanyakan dikelola etnis tertentu. Gaya pengecut cebong Jakarta. Mereka dendam dgn anies-sandi.,1,1,0,1,0,0,0,0,1
3009,505,Mengenal Walpri Perempuan dalam Pilkada Bondowoso â?? Radar Jember,0,0,0,0,0,0,0,0,0
3010,12712,Ini 11 Hal Yang Dilarang Bagi (Wakil) Agen Penjual Reksa Dana,0,0,0,0,0,0,0,0,0
3011,107,"Saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan.'",0,0,0,0,0,0,0,0,0
3012,7687,Bersemangat orang depan aku ni cerita politik kononnya nak tegakkan islam..; Sekali makanan sampai terus dia ambik masuk mulut..; Aku tegur kenapa tak baca bismillah..?; Terus dia tukar topik cerita pasal Ronaldhinho nak main dgn team Perak Liga Super..,0,0,0,0,0,0,0,0,0
3013,5353,"USER USER USER USER USER USER USER USER So, apakah dengan melakukan hal ini mereka mengakui kalau mereka identik dengan bom ?? \xf0\x9f\x98\x89'",0,0,0,0,0,0,0,0,0
3014,6149,10.Presiden Jokowi berharap skema kerja sama ini juga dapat dilakukan di dalam pembangunan-pembangunan lainnya.â?¦â?¦â?¦â?¦,0,0,0,0,0,0,0,0,0
3015,5678,"Jika disuruh membuat sistem keamanan, mungkin aku akan membuat dengan algoritma seperti hatimu. Kerena hatimu susah ditembus.",0,0,0,0,0,0,0,0,0
3016,10876,OTAK KADAL.. DIKTATOR JOKOWI ITU TUKANG tipu BIADAB. DIA JANJI MAU MENYELESAIKAN PELANGGARAN HAM EH MALAH GEBUK PKI,1,1,1,0,0,0,0,0,1
3017,12017,"\xf0\x9f\x93\x8c Himmler merupakan pimpinan devisi SS, dan beserta perwira SS yang lain meyakini bahwa Yesus itu bukanlah orang Yahudi, tetapi orang ras Arya.'",0,0,0,0,0,0,0,0,0
3018,5662,"USER USER USER USER USER Lah iya juga, perlu lah itu diselidik\nJarang ada yg ""sengaja follow"" akun tuyul tnpa alasan \xf0\x9f\x98\x81'",0,1,0,0,0,0,0,0,0
3019,8806,USER USER Mulai ga fokus n skrg lari ke hutang...coba cek APBN n alokasi kementerian di kemenkeu..baru kita debat mengenai hutang..jgn jadi anonim bloon...\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,1,1,0,0,0,0,0,1
3020,7863,"USER USER Jilbab gak wajib mas, yg wajib itu menutup aurat. Jilbab gak masuk rukun iman dan rukun islam. Kayaknya anda deh yg terlalu menuhankan jilbab, hidup kok cuma seputaran sepotong kain \xf0\x9f\x98\x85\xf0\x9f\x98\x82 kalau cuma jilbab,",0,0,0,0,0,0,0,0,0
3021,8169,Lelah Hayati. Yang di luar gedung teriak Jokowi bela komunis. Antek orla. Yang dalam gedung ngetwit Jokowi represif medioker HAM kayak orba,1,0,0,1,0,0,0,0,1
3022,4171,"USER PEMIMPIN INDONESIA YANG KUHARAPKAN ULAMA, NEGARAWAN, PEMERSATU BANGSA; How about Indonesian Leader now ? ;",0,0,0,0,0,0,0,0,0
3023,1704,RT USER USER kata rakyat kecil makin lama kalian makin tidak jelas..,1,0,0,1,0,0,0,0,1
3024,700,CEPAT BERIKAN AKU BEBERAPA EKOR CHANGBIN HYUNK. PENGEN DIBULLY SAMPE TITIT DARAH PENGHABISAN',0,1,0,0,0,0,0,0,0
3025,790,Presiden Joko Widodo memutuskan untuk lebih realisitis dalam mengejar pembangunan Proyek Strategis Nasional (PSN).â?¦â?¦,0,0,0,0,0,0,0,0,0
3026,6423,Ayo Pancing Keluar Antek Komunis yg ada di NKRI dgn Menyelenggarakan Nonton Bareng Film Penghianatan G 30 S PKI,1,0,0,1,0,1,0,0,0
3027,2406,USER Gua setan dongggg',0,1,0,0,0,0,0,0,0
3028,9197,USER Gebuk pasukan congor pembuat rusuh. Sikat habis jangan kasih kendor mahluk2 sontoloyo itu',1,1,0,1,0,0,0,0,1
3029,11003,"USER duluuu bgt ada, tp krn memutuskan terjun sbg kontra rezim, foto-foto lama udh diapusin jd hanya tinggal memori gumpalan pixel :)) abang telat sih, knp gak follow dari dulu :)) #heh'",0,0,0,0,0,0,0,0,0
3030,1591,apa anaknya si napi cina kafir ini yg perlu di usir,1,1,1,0,1,1,0,0,0
3031,5241,USER Iyak 9% nama grup dari brodus cina. Stray kids ga nonton. Ga terlalu minat....',0,0,0,0,0,0,0,0,0
3032,4172,"Awak kira ini yg dikuatirkan pemerintah, kena pula nanti mereka dipemeriksaan bpk. Masuk tansi tantangannya... hahaa",0,0,0,0,0,0,0,0,0
3033,3275,RT USER: Yang ber #tatto yg lagi di #entot ... kayaknya sih tailand punya ... enjoy gays! #kontol #coli #bahancoli URL,0,1,0,0,0,0,0,0,0
3034,6784,"USER Dlu jaman aku kuliah, ada menu dr ampas tahu, ga enak. Di magelang dimasak apa mz?'",0,0,0,0,0,0,0,0,0
3035,12955,USER Mantaf bang..bagus bang emang tweet seperti ini yg banyak jadi perhatian mereka..terus bang..ya semua itu agama sama bang..mengajarkan kebaikan dan akan menuju tuhan yg sama..lebih mantaf lagi..ane yakin ngk lama ente makin sukses..,0,0,0,0,0,0,0,0,0
3036,9805,USER Di era bpk seyogianya UU MD3-NYA shrsnya sdh direvisi menjadi UU MD2 dmn keberadaan lembaga daerah DPRD tidak lagi masuk ranah cengkraman pusat. Misalnya untuk pengisian Anggota DPRD bkn masuk pemilu nasional tapi oleh daerah masing-masing b,0,0,0,0,0,0,0,0,0
3037,4948,"USER USER USER USER Gak juga, banyak lapangan kerja kok di luar jawa, kalau kerja mau milih yg enak aja ya ikut aja demo berjilid2 ke monas, modal congor doang, makan siang dapat, uang saku dapat juga 50rb..'",0,1,0,0,0,0,0,0,0
3038,6595,ada bahan baru buat dibahas buat 5 tahun kedepan...bukan showtime doang bukan acara yg ada 3 makhluk kampret dan yg dihebohin fans duabelas sinting...',1,1,0,1,0,0,0,0,1
3039,13020,USER smoga saja....historinya bknnya inggris yg menghadiahi yahudi sisa PD2 wil israel skrg?',0,0,0,0,0,0,0,0,0
3040,11711,Anies Sandi bentar lagi kebukti menang karena saracen,1,0,1,0,0,0,0,0,1
3041,12065,Usir Cina kembali ke Tiongkok.... URL,1,0,0,1,0,1,0,0,0
3042,1733,"Aparat sipil,TNI, Polri yg belum punya rumah akan di sediakan presiden jokowi. 17 April 2018.",0,0,0,0,0,0,0,0,0
3043,5930,"untuk menjadi orang hebat, terserah dalam hal apapun itu karir, ngewe, pertemanan, atau apapun. kuncinya adalah mau membuka telinga dan menjadi pendengar yg baik tentang keluh kesah mereka'",0,0,0,0,0,0,0,0,0
3044,5974,"Subhanallah...\nSaat mahasiswa lkkn aksi diam &amp; lbh hedon padahal negri lg sakit, hutang bertambah, rupiah hancur, bbm listrik naik diam2 tengah malam, impor naik, TKA mengambil slrh kesempatan kerja\n\nAlhamdulillah msh ada BEM yg trs suarakan #2019",0,0,0,0,0,0,0,0,0
3045,10561,USER USER USER USER USER USER USER USER USER USER USER ngak pake jilbab komunis..??..knalpot aja pake saringan pak...sbg org NU hrsnya bisa jg mulutnya punya saringan...',1,0,1,0,1,0,0,0,0
3046,6615,"USER Iya emg kaya gitu sih.kadang umur segitu udah pada ngerokok dan orang tuanya itu b aja. Terus ya, kalau ngomong kaya gitu kaya ngomong biasa aja. Gua kan juga sering ngomong 'anjing, kntl' gitu disini tp kalau lg marah gitu :(""",0,1,0,0,0,0,0,0,0
3047,12102,Mantapks bang Conan ð???,0,0,0,0,0,0,0,0,0
3048,12221,Shanks dan krunya telah mengetahui Buah Iblis milik Luffy adalah Gomu Gomu no Mi sebelum dimakannya',0,0,0,0,0,0,0,0,0
3049,186,"Monyet aja koloe dbilang saudra sma elo pasti ogah, hdupmu kok gini amat ya.. Toe Hati apa comberan? USER'",1,1,1,0,0,0,0,0,1
3050,7069,Anjir abis bersin malah budeh ampe skrg:(',0,1,0,0,0,0,0,0,0
3051,3436,"Anda berpeluang menjadi tokoh perubahan Pak Lukman, jelaskan Hidup untuk Allah SWT sesat.",1,1,0,1,1,0,0,0,0
3052,11133,USER Ga rela kunyuk bahagia pagi ini',0,1,0,0,0,0,0,0,0
3053,9898,USER teriak anti asing aseng sedangkan fadli zon berteman sma donald trump fadli zon bermental munapik',1,1,1,0,0,0,0,0,1
3054,4452,Semoga ini pelakunya bukan orang gila lagi. URL,0,0,0,0,0,0,0,0,0
3055,4265,Belumlah habis galau pak jokowi ditinggal kawin raisa. Kekalahan 2019 sudah di depan mata. Wkwkwk,1,0,1,0,0,0,0,0,1
3056,4219,Puasa ora sok sokan gaweni story bukber kantor. Ngentod fuck pencitraan. Yosy Bin Darto',1,1,1,0,0,0,0,1,0
3057,1140,Selamat di atas penderitaan orang lain ? Hih. URL,1,0,1,0,0,0,0,0,1
3058,10716,RT USER: sementara itu kader USER membakar 7 sekolah. URL,1,0,1,0,0,0,0,0,1
3059,7753,JATIM ANTI HOAX. PILKADA DAMAI; .; .; DEKLARASI ANTI HOAX WARGA KEMLATEN.,0,0,0,0,0,0,0,0,0
3060,12713,Terimakasih untuk pak presiden jokowi yang telah bekerja dengan luar biasa.Semoga listrik yg bapak tambahkan di pulau Nias sebesar 25 mw atau 25000 kw.dapat bermanfaat dan meningkatkan ekonomi masyrakat Nias.; #Suara pulau utk jokowi; #Slaam 2 periode; G,0,0,0,0,0,0,0,0,0
3061,2460,"Pas Olivia nongol,\n""Lucu bangettttttt setan""\n\nSHUUUSH \xe2\x98\x9d\xef\xb8\x8f\n\nOke.'",0,1,0,0,0,0,0,0,0
3062,12025,"Ulama mana yang dukung jokowi, rezim anti Islam. cuma SAMAWI (SAtu kolam saMA jokoWI) #BukanSamaWi'",1,0,1,0,1,0,0,0,0
3063,5104,USER USER nah loh skrg ngaku kalo ibu lu di gangbang sm babi sipit...emang nya mangkal dimana ibu lu itu cung? hihihihihi\xf0\x9f\x98\x86',1,1,1,0,0,1,0,0,0
3064,794,USER USER USER USER Jancuk \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0
3065,7953,ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong,1,1,1,0,1,0,0,1,0
3066,13158,Maaf sianu mah cocoknya sama mustafa kemal almarhum.,0,0,0,0,0,0,0,0,0
3067,7612,"Di P e r u ada â??Gunung Pelangiâ?? (Rainbow Mountain), brbagai warna mmbntuk bukit; indah; ; Seperti INDONESIAð??²ð??¨,; brbagai suku,agama,etnik, â??membentukâ?? Indonesia.; ; Perbedaannya menyajikan keindahan harmoni berbangsa.; ; Kita B A N G G A NKRIâ??; Kita BANGGA",0,0,0,0,0,0,0,0,0
3068,5982,USER USER USER USER Ketololan yg haqq ditampilkan bong200.. kalah nyolot. Tolol yg ga bisa diobati.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
3069,2112,USER USER 51% uang dpt dari bank asing....artinya?',0,0,0,0,0,0,0,0,0
3070,9601,Mau membantu? Lengserkan jokowi.,1,0,1,0,0,0,0,0,1
3071,1195,USER Edan 3 bulan 14 T',0,1,0,0,0,0,0,0,0
3072,12224,Ini anak aslinya geblek apa gimana ya? Tp likeable \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4',1,1,1,0,0,0,0,0,1
3073,8979,USER USER Gw malih rupa dulu ah jd kampret biar di follow USER trus ntar di selimutin. Ee tp jgn di tidurin yaa \xf0\x9f\x98\x86',0,1,0,0,0,0,0,0,0
3074,10335,"USER Presiden polling , menang mimpi dan onani'",1,1,1,0,0,0,0,1,0
3075,11886,Jenis pisang varietas baru ?,0,0,0,0,0,0,0,0,0
3076,8312,"Anggota TNI, Polri, dan PNS Bisa Kredit Rumah Tanpa DP",0,0,0,0,0,0,0,0,0
3077,11734,"USER USER USER USER USER USER USER USER Klo mau provo, liat2 dlulah...hahaha.\nUdah ga zaman umat katolik mudah diprovo macam bgini. Kita udah tinggalkan abad kegelapan itu berabad2 silam. T",0,0,0,0,0,0,0,0,0
3078,218,USER \xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88udah ketauan HOAX ya Fahri mangkanye klu ambil berite tuyg update jangan dari tong sampah diambil terus di SS taunya berit udah,1,0,1,0,0,0,0,0,1
3079,877,Pendapat Profesor - Pemenang Debat Pilkada Jatim,0,0,0,0,0,0,0,0,0
3080,12474,"Kalau France-England in the final, jadinya duel dua imperialis di tanah komunis \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
3081,4632,"3. Berpegang teguh kepada etika kewartawanan, berteraskan Rukun Negara dan Perlembagaan Malaysia, menjunjung ajaran agama dan menjaga nilai serta adab budaya masyarakat.",0,0,0,0,0,0,0,0,0
3082,7717,Prabowo makin panik. \nPrabowo makin membabi buta. \nSerang siapa saja. \nElite politik dikatakan goblog dan bermental maling.\nKritik tdk ada konsep. Kritik tdk terarah.',0,1,0,0,0,0,0,0,0
3083,3026,USER Otw maho kamu mah.',1,1,1,0,0,0,0,1,0
3084,10837,USER USER Wkwkwkwkwkwkk kebayang monyet kera sakti\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
3085,679,"#PojokSatu Polisi Masih Selidiki Kasus Presiden #PKS, Punya Kemungkinan Tak Ada Unsur Pidana",0,0,0,0,0,0,0,0,0
3086,3200,USER Stupid question. Kalo mau ngentod gak usah puasa goblog.',1,1,1,0,0,0,0,1,0
3087,1663,"USER USER Buat awal2 supaya gak nervous kalo foto sama ariel, foto sama saya aja dulu... \xf0\x9f\x98\x82 \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
3088,12007,USER Sebwah perubahan menjadi titit mentol',0,1,0,0,0,0,0,0,0
3089,4531,USER USER \xf0\x9f\x8c\x9a ko km bangsad y',1,1,1,0,0,0,0,0,1
3090,1840,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
3091,4852,"USER Ini yg gue salute dr rejim skrg, konsisten! Kenceng di media Massa, kicep di dunia nyata. Ntab!'",0,0,0,0,0,0,0,0,0
3092,3898,USER USER USER USER Apanya yang kebuka kemunaqikannya,1,0,1,0,0,0,0,0,1
3093,5844,Omongan Ahok TERBUKTI LAGI! Anies Sandi INGKAR JANJI Soal Reklamasi: URL melalui USER,1,0,0,1,0,0,0,0,1
3094,1450,ngakakkk bgt yg gak kepick ya derita\n\nIce mochi gua\n\nlo gak pantes taken\n\nlo cacad di,1,1,1,0,0,0,1,0,0
3095,6312,Kenapa harus impor wakil gubernur dari jabar tapi tidak punya prestasi.. BaGusS #KhofifahEmilJatimSatu,0,0,0,0,0,0,0,0,0
3096,10476,USER Pak USER menjabat MenAgama seharusnya mudah sekali Anda mengetahui Injil ditulis 4 manusia biasa,1,0,0,1,1,0,0,0,0
3097,8170,USER USER USER USER USER Model cramah nya kaya jiancok Silit Celeng Gus Guss',1,1,1,0,0,0,0,0,1
3098,3925,USER USER USER USER USER Anjing polisi polisi anjing keparat',1,1,0,1,0,0,0,0,1
3099,8142,USER USER USER USER Harga dirimu turun hingga 180 derajat karna otak bercampur nanah dan kencing onta. Kapan sadar woi!?\n#2019GantiTelor',1,1,1,0,0,0,0,0,1
3100,2785,"USER yg penting gronbrekeng, gunting pita,; manajemen proyek tahap2nya lewatin aj lah; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #Plo",1,1,0,1,0,0,0,0,1
3101,9847,[CALLING FOR TENANT]; PARAMABUDAYA 2018; â?¢TELKOM UNIVERSITYâ?¢; ; Wilujeng siang!; Pasar Budaya Paramabudaya 2018 akan hadir kembali!ð???; Yuk yang tertarik untuk memasarkan produknya kepada ribuan pencinta budaya bisa banget langsung mendaftar!; ; Pendaftaran,0,0,0,0,0,0,0,0,0
3102,7650,USER USER Cacat lo ceng',1,1,1,0,0,0,1,0,0
3103,5111,"USER iya eh sumpah awalnya tuth dikit doang diujung nyadarnya pas pulang dari patbingsoo pas aku bangun sahur edan dah 1 hape :""'",0,1,0,0,0,0,0,0,0
3104,13091,"USER Hahaha polisi dengan mudah dipermainkan oleh cukong keparat. Seperti tidak punya wibawa, dan tampak lemah diuji oleh cukong. Sekalian aja ikut uji nyali'",1,1,0,1,0,0,0,0,1
